product_page_url,product_name,brand_name,retailer,product_description,color,original_price,sale_price,product_image_url,size_availability,product_code,scraped_at
https://www.shopbop.com/tullia-wedge-veronica-beard/vp/v=1/1515279325.htm,Tullia Wedges,Veronica Beard,Shopbop,,Ecru,$395.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/vbear/vbear3314930884/vbear3314930884_1771430485470_2-0.jpg,"5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 11",VBEAR33149,2026-02-21T19:17:54.813Z
https://www.shopbop.com/elyse-sandal-patent-alter-mat/vp/v=1/1560211109.htm,Elyse Patent Alter Mat Sandals,Stella McCartney,Shopbop,,Macaroon,$950.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/stela/stela2228813241/stela2228813241_1771459070642_2-0.jpg,"35, 36, 37, 37.5, 38, 38.5, 39, 40",STELA22288,2026-02-21T19:17:54.813Z
https://www.shopbop.com/berna-wedge-castaer/vp/v=1/1584532849.htm,Berna Wedges,Castañer,Shopbop,,Crudo,$350.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/castn/castn3032220430/castn3032220430_1771364715574_2-0.jpg,"35, 36, 37, 38, 39, 40, 41",CASTN30322,2026-02-21T19:17:54.813Z
https://www.shopbop.com/sandy-platform-sam-edelman/vp/v=1/1583675578.htm,Sandy Platforms,Sam Edelman,Shopbop,,Cyprus Tan,$165.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/samed/samed4273923bfe/samed4273923bfe_1771355919778_2-0.jpg,"5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11",SAMED42739,2026-02-21T19:17:54.813Z
https://www.shopbop.com/padua-mary-jane-castaer/vp/v=1/1573357105.htm,Padua Mary Jane Espadrilles,Castañer,Shopbop,,Crudo,$220.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/castn/castn3032020430/castn3032020430_1771439876459_2-0.jpg,"35, 36, 37, 38, 39, 40, 41",CASTN30320,2026-02-21T19:17:54.813Z
https://www.shopbop.com/platform-smoking-espadrilles-soludos/vp/v=1/1548341584.htm,The Platform Smoking Espadrilles,Soludos,Shopbop,,Safari Brown,$85.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/solud/solud4108634171/solud4108634171_1771288633495_2-0.jpg,"5-5.5, 6-6.5, 7-7.5, 8-8.5, 9-9.5, 10-10.5, 11-11.5",SOLUD41086,2026-02-21T19:17:54.813Z
https://www.shopbop.com/pepa-mary-jane-castaer/vp/v=1/1584726059.htm,Pepa Mary Jane Flats,Castañer,Shopbop,,Taupe/Natural,$235.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/castn/castn3032134042/castn3032134042_1771282139688_2-0.jpg,"35, 36, 37, 38, 39, 40, 41",CASTN30321,2026-02-21T19:17:54.813Z
https://www.shopbop.com/gaia-clog-alter-suede-stella/vp/v=1/1538569992.htm,Gaia Alter Suede Clogs,Stella McCartney,Shopbop,,Desert,$890.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/stela/stela2228412609/stela2228412609_1771274592984_2-0.jpg,"35, 36, 37, 38, 39, 40, 41",STELA22284,2026-02-21T19:17:54.813Z
https://www.shopbop.com/400-bleecker-runner-marc-jacobs/vp/v=1/1555235497.htm,The 400 Bleecker Runner Sneakers,Marc Jacobs,Shopbop,,Shortbread Multi,$228.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/mjadb/mjadb34271278df/mjadb34271278df_1771446511253_2-0.jpg,"35, 36, 37, 38, 39, 40, 41",MJADB34271,2026-02-21T19:17:54.813Z
https://www.shopbop.com/slow-runner-axel-arigato/vp/v=1/1522695285.htm,Slow Runner Sneakers,Axel Arigato,Shopbop,,Light Yellow/Dark Gum,$385.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/aarig/aarig302032736a/aarig302032736a_1771453481312_2-0.jpg,"36, 37, 38, 39, 40, 41",AARIG30203,2026-02-21T19:17:54.814Z
https://www.shopbop.com/windspin-low-sneaker-autry/vp/v=1/1507037109.htm,Windspin Low Sneakers,Autry,Shopbop,,Infin/Rut,$215.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/autry/autry3014826ea0/autry3014826ea0_1771367137271_2-0.jpg,"35, 36, 37, 38, 39, 40, 41, 42",AUTRY30148,2026-02-21T19:17:54.814Z
https://www.shopbop.com/reelwind-low-sneaker-autry/vp/v=1/1533130137.htm,Reelwind Low Sneakers,Autry,Shopbop,,Roseate/Rose,$240.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/autry/autry3014426ea1/autry3014426ea1_1771437856102_2-0.jpg,"35, 36, 37, 38, 39, 40, 41, 42",AUTRY30144,2026-02-21T19:17:54.814Z
https://www.shopbop.com/classic-slip-unisex-sneakers-vans/vp/v=1/1508174149.htm,U Classic Slip On Unisex Sneakers,Vans,Shopbop,,Charcoal,$55.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/vanss/vanss3055612894/vanss3055612894_1771449992906_2-0.jpg,"M 3.5/ W 5, M 4/ W 5.5, M 4.5/ W 6, M 5/ W 6.5, M 5.5/ W 7, M 6/ W 7.5, M 6.5/ W 8, M 7/ W 8.5, M 7.5/ W 9, M 8/ W 9.5, M 8.5/ W 10, M 9/ W 10.5, M 9.5/ W 11, M 10/ W 11.5, M 10.5/ W 12, M 11, M 11.5, M 12, M 13, M 14",VANSS30556,2026-02-21T19:17:54.814Z
https://www.shopbop.com/classic-slip-unisex-sneakers-vans/vp/v=1/1567103562.htm,U Classic Slip On Unisex Sneakers,Vans,Shopbop,,Navy,$55.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/vanss/vanss30555124bd/vanss30555124bd_1771450724820_2-0.jpg,"M 3.5/ W 5, M 4/ W 5.5, M 4.5/ W 6, M 5/ W 6.5, M 5.5/ W 7, M 6/ W 7.5, M 6.5/ W 8, M 7/ W 8.5, M 7.5/ W 9, M 8/ W 9.5, M 8.5/ W 10, M 9/ W 10.5, M 9.5/ W 11, M 10/ W 11.5, M 10.5/ W 12, M 11, M 11.5, M 12, M 13, M 14",VANSS30555,2026-02-21T19:17:54.814Z
https://www.shopbop.com/stella-sneaker-larroud/vp/v=1/1590414751.htm,Stella Sneakers,Larroudé,Shopbop,,Azure Suede,$250.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/larro/larro30321288ff/larro30321288ff_1771453768323_2-0.jpg,"5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 11",LARRO30321,2026-02-21T19:17:54.814Z
https://www.shopbop.com/gel-jog-100s-asics/vp/v=1/1517330292.htm,Gel-Jog 100s Sneakers,ASICS,Shopbop,,Pink Salt,$110.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/asics/asics30430279fe/asics30430279fe_1771451932958_2-0.jpg,"M 3.5/ W 5, M 4/ W 5.5, M 4.5/ W 6, M 5/ W 6.5, M 5.5/ W 7, M 6/ W 7.5, M 6.5/ W 8, M 7/ W 8.5, M 7.5/ W 9, M 8/ W 9.5, M 8.5/ W 10, M 9/ W 10.5, M 9.5/ W 11",ASICS30430,2026-02-21T19:17:54.814Z
https://www.shopbop.com/kiki-sandal-marc-jacobs/vp/v=1/1585061721.htm,The Kiki Sandals,Marc Jacobs,Shopbop,,Black,$198.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/mjadb/mjadb3427222b0d/mjadb3427222b0d_1771364891119_2-0.jpg,"35, 36, 37, 38, 39, 40, 41",MJADB34272,2026-02-21T19:17:54.814Z
https://www.shopbop.com/san-juan-thong-vince/vp/v=1/1537672441.htm,San Juan Thong Sandals,Vince,Shopbop,,Palm Leaf,$198.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/vince/vince5328027574/vince5328027574_1771513480783_2-0.jpg,"5, 6, 7, 8, 9, 10, 11",VINCE53280,2026-02-21T19:17:54.814Z
https://www.shopbop.com/evelyn-slip-sandal-free-people/vp/v=1/1508315380.htm,Evelyn Slip On Sandals,Free People,Shopbop,,Vachetta,$98.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/freep/freep4683519550/freep4683519550_1771419875526_2-0.jpg,"6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11",FREEP46835,2026-02-21T19:17:54.814Z
https://www.shopbop.com/square-heeled-mules-lemaire/vp/v=1/1530321910.htm,Square Heeled Mules 55mm,Lemaire,Shopbop,,Dark Brown,$795.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/lemai/lemai305071c75d/lemai305071c75d_1771369112963_2-0.jpg,"35, 36, 37, 38, 39, 40, 41, 42",LEMAI30507,2026-02-21T19:17:54.814Z
https://www.shopbop.com/amara-kaanas/vp/v=1/1549496208.htm,Amara Sandals,KAANAS,Shopbop,,Honey,$175.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/kaana/kaana303611b90a/kaana303611b90a_1771271327449_2-0.jpg,"5, 6, 7, 8, 9, 10, 11",KAANA30361,2026-02-21T19:17:54.814Z
https://www.shopbop.com/nola-woven-slide-sam-edelman/vp/v=1/1580005643.htm,Nola Woven Slides,Sam Edelman,Shopbop,,Dark Brown Woven,$140.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/samed/samed4266226e64/samed4266226e64_1771364136883_2-0.jpg,"5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 11",SAMED42662,2026-02-21T19:17:54.814Z
https://www.shopbop.com/daphne-vince/vp/v=1/1523714991.htm,Daphne II Flats,Vince,Shopbop,,Desert Sand,$298.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/vince/vince5327025505/vince5327025505_1771369110521_2-0.jpg,"5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 11",VINCE53270,2026-02-21T19:17:54.814Z
https://www.shopbop.com/kira-kaanas/vp/v=1/1568484174.htm,Kira Mules,KAANAS,Shopbop,,Black,$225.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/kaana/kaana303671071b/kaana303671071b_1771513472453_2-0.jpg,"5, 6, 7, 8, 9, 10, 11",KAANA30367,2026-02-21T19:17:54.814Z
https://www.shopbop.com/530-sneakers-new-balance/vp/v=1/1532885425.htm,530 Sneakers,New Balance,Shopbop,,White/Blue,$109.99,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/nwbal/nwbal3078811466/nwbal3078811466_1770338697372_2-0.jpg,"M 4/ W 5.5, M 4.5/ W 6, M 5/ W 6.5, M 5.5/ W 7, M 6/ W 7.5, M 6.5/ W 8, M 7/ W 8.5, M 7.5/ W 9, M 8/ W 9.5, M 8.5/ W 10, M 9/ W 10.5, M 9.5/ W 11",NWBAL30788,2026-02-21T19:17:54.814Z
https://www.shopbop.com/gel-nyc-2055-asics/vp/v=1/1500110605.htm,Gel-NYC 2055 Sneakers,ASICS,Shopbop,,White/Piedmont Grey,$140.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/asics/asics30393270c5/asics30393270c5_1771452914236_2-0.jpg,"M 3.5/ W 5, M 4/ W 5.5, M 4.5/ W 6, M 5/ W 6.5, M 5.5/ W 7, M 6/ W 7.5, M 6.5/ W 8, M 7/ W 8.5, M 7.5/ W 9, M 8/ W 9.5, M 8.5/ W 10, M 9/ W 10.5, M 9.5/ W 11",ASICS30393,2026-02-21T19:17:54.814Z
https://www.shopbop.com/9060-sneakers-new-balance/vp/v=1/1544475345.htm,9060 Sneakers,New Balance,Shopbop,,Grey/Brown,$159.99,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/nwbal/nwbal3086716563/nwbal3086716563_1770322547118_2-0.jpg,"M 4/ W 5.5, M 4.5/ W 6, M 5/ W 6.5, M 5.5/ W 7, M 6/ W 7.5, M 6.5/ W 8, M 7/ W 8.5, M 7.5/ W 9, M 8/ W 9.5, M 8.5/ W 10, M 9/ W 10.5, M 9.5/ W 11, M 10/ W 11.5, M 10.5/ W 12, M 11, M 11.5, M 12, M 13",NWBAL30867,2026-02-21T19:17:54.814Z
https://www.shopbop.com/9060-sneakers-new-balance/vp/v=1/1541972376.htm,9060 Sneakers,New Balance,Shopbop,,Grey/Grey,$159.99,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/nwbal/nwbal3087127650/nwbal3087127650_1769808527673_2-0.jpg,"M 4/ W 5.5, M 4.5/ W 6, M 5/ W 6.5, M 5.5/ W 7, M 6/ W 7.5, M 6.5/ W 8, M 7/ W 8.5, M 7.5/ W 9, M 8/ W 9.5, M 8.5/ W 10, M 9/ W 10.5, M 9.5/ W 11",NWBAL30871,2026-02-21T19:17:54.814Z
https://www.shopbop.com/solimar-hoka/vp/v=1/1596492681.htm,Solimar 2 Sneakers,HOKA,Shopbop,,Black / White,$125.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/hokaa/hokaa300701bc13/hokaa300701bc13_1771365082499_2-0.jpg,"5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11",HOKAA30070,2026-02-21T19:17:54.814Z
https://www.shopbop.com/endorphin-azura-saucony/vp/v=1/1585605408.htm,Endorphin Azura Sneakers,Saucony,Shopbop,,White/Celestial,$150.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/sauco/sauco3012326d1a/sauco3012326d1a_1771371889250_2-0.jpg,"5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11",SAUCO30123,2026-02-21T19:17:54.814Z
https://www.shopbop.com/clifton-hoka/vp/v=1/1564043203.htm,Clifton 10 Sneakers,HOKA,Shopbop,,Galaxy/Dried Rose,$155.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/hokaa/hokaa300812892b/hokaa300812892b_1771279715531_2-0.jpg,"4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 12",HOKAA30081,2026-02-21T19:17:54.814Z
https://www.shopbop.com/transport-hoka/vp/v=1/1514033520.htm,Transport 2 Sneakers,HOKA,Shopbop,,Black/Alabaster,$155.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/hokaa/hokaa3006926e8a/hokaa3006926e8a_1771345634412_2-0.jpg,"5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11",HOKAA30069,2026-02-21T19:17:54.814Z
https://www.shopbop.com/alie-ballet-flat-sam-edelman/vp/v=1/1530093596.htm,Alie Ballet Flats,Sam Edelman,Shopbop,,Black,$120.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/samed/samed4269922b0d/samed4269922b0d_1771356203134_2-0.jpg,"5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11",SAMED42699,2026-02-21T19:17:54.814Z
https://www.shopbop.com/alie-ballet-flat-sam-edelman/vp/v=1/1579614151.htm,Alie Ballet Flats,Sam Edelman,Shopbop,,French Sand,$120.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/samed/samed4270360340/samed4270360340_1771353321284_2-0.jpg,"5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11",SAMED42703,2026-02-21T19:17:54.814Z
https://www.shopbop.com/freddie-mocassin-aquazzura/vp/v=1/1590717383.htm,Freddie Moccasins,Aquazzura,Shopbop,,Tortora,"$1,060.00",,https://m.media-amazon.com/images/G/01/shopbop/prod/products/aqudb/aqudb3121050354/aqudb3121050354_1771513462962_2-0.jpg,"36, 36.5, 37, 37.5, 38, 38.5, 39, 39.5, 40, 41",AQUDB31210,2026-02-21T19:17:54.814Z
https://www.shopbop.com/tenno-flats-atp-atelier/vp/v=1/1507299582.htm,Tenno Mules,ATP Atelier,Shopbop,,Mandorla,$490.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/atpat/atpat3016173978/atpat3016173978_1771365998804_2-0.jpg,"35, 36, 37, 38, 39, 40, 41",ATPAT30161,2026-02-21T19:17:54.814Z
https://www.shopbop.com/authentic-vans/vp/v=1/1521221040.htm,Authentic Sneakers,Vans,Shopbop,,Pearls Warm Taupe,$65.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/vanss/vanss30531271c9/vanss30531271c9_1771282742003_2-0.jpg,"M 3.5/ W 5, M 4/ W 5.5, M 4.5/ W 6, M 5/ W 6.5, M 5.5/ W 7, M 6/ W 7.5, M 6.5/ W 8, M 7/ W 8.5, M 7.5/ W 9, M 8/ W 9.5, M 8.5/ W 10, M 9/ W 10.5, M 9.5/ W 11",VANSS30531,2026-02-21T19:17:54.814Z
https://www.shopbop.com/low-top-sneaker-marc-jacobs/vp/v=1/1521524454.htm,The Low Top Sneakers,Marc Jacobs,Shopbop,,Beige Multi,$228.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/mjadb/mjadb3427017908/mjadb3427017908_1770400766460_2-0.jpg,"35, 36, 37, 38, 39, 40, 41",MJADB34270,2026-02-21T19:17:54.814Z
https://www.shopbop.com/ride-saucony/vp/v=1/1522628779.htm,Ride 19 Sneakers,Saucony,Shopbop,,White/Silk,$145.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/sauco/sauco3012526d1d/sauco3012526d1d_1771280722440_2-0.jpg,"5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11",SAUCO30125,2026-02-21T19:17:54.814Z
https://www.shopbop.com/triumph-saucony/vp/v=1/1514846447.htm,Triumph 23 Sneakers,Saucony,Shopbop,,White/Arctic,$170.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/sauco/sauco3012219d78/sauco3012219d78_1771280176823_2-0.jpg,"5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11",SAUCO30122,2026-02-21T19:17:54.814Z
https://www.shopbop.com/montego-tasseled-loafer-wales-bonner/vp/v=1/1536560705.htm,Montego Tasseled Loafers,Wales Bonner,Shopbop,,Navy,$695.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/wbonr/wbonr30073124bd/wbonr30073124bd_1771372908259_2-0.jpg,"35, 36, 36.5, 37, 37.5, 38, 38.5, 39, 39.5, 40, 41",WBONR30073,2026-02-21T19:17:54.814Z
https://www.shopbop.com/kit-lace-flat-staud/vp/v=1/1528720704.htm,Kit Lace Up Flats,STAUD,Shopbop,,Tan,$395.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/staud/staud330081a71d/staud330081a71d_1771350108169_2-0.jpg,"35, 35.5, 36, 36.5, 37, 37.5, 38, 38.5, 39, 39.5, 40, 40.5, 41, 42",STAUD33008,2026-02-21T19:17:54.814Z
https://www.shopbop.com/daisy-cutout-mary-jane-brogue/vp/v=1/1557857417.htm,Daisy Cutout Mary Jane Brogue Flats,Simone Rocha,Shopbop,,Almond,$955.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/sroch/sroch30405196df/sroch30405196df_1771353334249_2-0.jpg,"36, 37, 38, 39, 40, 41",SROCH30405,2026-02-21T19:17:54.814Z
https://www.shopbop.com/cutout-ballerina-grip-trainer-simone/vp/v=1/1533903833.htm,Cutout Ballerina Grip Trainers,Simone Rocha,Shopbop,,Chocolate,$725.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/sroch/sroch3040711141/sroch3040711141_1771348086681_2-0.jpg,"36, 37, 38, 39, 40, 41",SROCH30407,2026-02-21T19:17:54.814Z
https://www.shopbop.com/solimar-hoka/vp/v=1/1596830080.htm,Solimar 2 Sneakers,HOKA,Shopbop,,Alabaster,$125.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/hokaa/hokaa3006826ea6/hokaa3006826ea6_1771341717214_2-0.jpg,"5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11",HOKAA30068,2026-02-21T19:17:54.814Z
https://www.shopbop.com/transport-hoka/vp/v=1/1550703404.htm,Transport 2 Sneakers,HOKA,Shopbop,,Alabaster,$155.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/hokaa/hokaa3006726ea6/hokaa3006726ea6_1771275101954_2-0.jpg,"5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11",HOKAA30067,2026-02-21T19:17:54.814Z
https://www.shopbop.com/ride-millennium-saucony/vp/v=1/1590590814.htm,Ride Millennium Sneakers,Saucony,Shopbop,,Bubbly,$110.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/sauco/sauco3012113571/sauco3012113571_1771276133754_2-0.jpg,"5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11",SAUCO30121,2026-02-21T19:17:54.814Z
https://www.shopbop.com/9060-sneakers-new-balance/vp/v=1/1562413988.htm,9060 Sneakers,New Balance,Shopbop,,Grey/Grey,$159.99,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/nwbal/nwbal3087527650/nwbal3087527650_1771274850788_2-0.jpg,"M 4/ W 5.5, M 4.5/ W 6, M 5/ W 6.5, M 5.5/ W 7, M 6/ W 7.5, M 6.5/ W 8, M 7/ W 8.5, M 7.5/ W 9, M 8/ W 9.5, M 8.5/ W 10, M 9/ W 10.5, M 9.5/ W 11, M 10/ W 11.5, M 10.5/ W 12, M 11, M 11.5, M 12, M 13",NWBAL30875,2026-02-21T19:17:54.814Z
https://www.shopbop.com/kira-kaanas/vp/v=1/1535604335.htm,Kira Mules,KAANAS,Shopbop,,Honey,$225.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/kaana/kaana303661b90a/kaana303661b90a_1771270883995_2-0.jpg,"5, 6, 7, 8, 9, 10, 11",KAANA30366,2026-02-21T19:17:54.814Z
https://www.shopbop.com/mule-espadrilles-soludos/vp/v=1/1528619667.htm,The Mule Espadrilles,Soludos,Shopbop,,Miel Brown,$129.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/solud/solud410902876e/solud410902876e_1771270614160_2-0.jpg,"5-5.5, 6-6.5, 7-7.5, 8-8.5, 9-9.5, 10-10.5, 11-11.5",SOLUD41090,2026-02-21T19:17:54.814Z
https://www.shopbop.com/leelee-mule-tory-burch/vp/v=1/1542125770.htm,Leelee Mules,Tory Burch,Shopbop,,WILD TABACCO,$300.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/toryb/toryb5143725df8/toryb5143725df8_1771274827072_2-0.jpg,"5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 12",TORYB51437,2026-02-21T19:17:54.814Z
https://www.shopbop.com/pedra-sandal-castaer/vp/v=1/1553220362.htm,Pedra Sandal,Castañer,Shopbop,,Black,$310.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/castn/castn303271071b/castn303271071b_1771364906265_2-0.jpg,"35, 36, 37, 38, 39, 40, 41",CASTN30327,2026-02-21T19:17:54.814Z
https://www.shopbop.com/sheeva-pump-aquazzura/vp/v=1/1558370706.htm,Sheeva Pumps 30mm,Aquazzura,Shopbop,,Walnut,$920.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/aqudb/aqudb3120112798/aqudb3120112798_1771365990471_2-0.jpg,"36, 36.5, 37, 37.5, 38, 38.5, 39, 39.5, 40, 41",AQUDB31201,2026-02-21T19:17:54.814Z
https://www.shopbop.com/tropicana-alexandre-birman/vp/v=1/1563968337.htm,Tropicana Sandals 50mm,Alexandre Birman,Shopbop,,Mint,$695.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/albir/albir3047810167/albir3047810167_1771354451527_2-0.jpg,"35, 36, 37, 38, 39, 40, 41",ALBIR30478,2026-02-21T19:17:54.814Z
https://www.shopbop.com/petal-pump-aquazzura/vp/v=1/1509975038.htm,Petal Pumps 85,Aquazzura,Shopbop,,Black,"$1,025.00",,https://m.media-amazon.com/images/G/01/shopbop/prod/products/aqudb/aqudb312131071b/aqudb312131071b_1771359192343_2-0.jpg,"35, 36, 36.5, 37, 37.5, 38, 38.5, 39, 39.5, 40, 41",AQUDB31213,2026-02-21T19:17:54.814Z
https://www.shopbop.com/windspin-low-sneaker-autry/vp/v=1/1517870510.htm,Windspin Low Sneakers,Autry,Shopbop,,Brnmusc,$235.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/autry/autry3014926e9b/autry3014926e9b_1771284477678_2-0.jpg,"35, 36, 37, 38, 39, 40, 41, 42",AUTRY30149,2026-02-21T19:17:54.814Z
https://www.shopbop.com/windspin-low-sneaker-autry/vp/v=1/1592240780.htm,Windspin Low Sneakers,Autry,Shopbop,,Leo/Plat,$260.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/autry/autry3014526e9d/autry3014526e9d_1771359299769_2-0.jpg,"35, 36, 37, 38, 39, 40, 41, 42",AUTRY30145,2026-02-21T19:17:54.814Z
https://www.shopbop.com/windspin-low-sneaker-autry/vp/v=1/1583503521.htm,Windspin Low Sneakers,Autry,Shopbop,,Wht/Red,$235.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/autry/autry3014226e9f/autry3014226e9f_1771359303858_2-0.jpg,"35, 36, 37, 38, 39, 40, 41, 42",AUTRY30142,2026-02-21T19:17:54.814Z
https://www.shopbop.com/windspin-low-sneaker-autry/vp/v=1/1556980238.htm,Windspin Low Sneakers,Autry,Shopbop,,Rock/Rut,$270.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/autry/autry3014326e9c/autry3014326e9c_1771371867016_2-0.jpg,"35, 36, 37, 38, 39, 40, 41, 42",AUTRY30143,2026-02-21T19:17:54.814Z
https://www.shopbop.com/trainer-saucony/vp/v=1/1545296766.htm,Trainer 80 Sneakers,Saucony,Shopbop,,Pink/Forest,$100.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/sauco/sauco3012631989/sauco3012631989_1771285780877_2-0.jpg,"5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11",SAUCO30126,2026-02-21T19:17:54.814Z
https://www.shopbop.com/trainer-saucony/vp/v=1/1512120725.htm,Trainer 80 Sneakers,Saucony,Shopbop,,Melon/Pink,$100.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/sauco/sauco3012726d1e/sauco3012726d1e_1771277918649_2-0.jpg,"5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11",SAUCO30127,2026-02-21T19:17:54.814Z
https://www.shopbop.com/gel-resolution-tennis-sneakers-asics/vp/v=1/1549827970.htm,Gel-Resolution X Tennis Sneakers,ASICS,Shopbop,,White/Morganite,$165.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/asics/asics30399270c8/asics30399270c8_1770322473742_2-0.jpg,"5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11",ASICS30399,2026-02-21T19:17:54.814Z
https://www.shopbop.com/ride-millennium-saucony/vp/v=1/1571240216.htm,Ride Millennium Sneakers,Saucony,Shopbop,,White/Bronze,$110.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/sauco/sauco3012076584/sauco3012076584_1771346368857_2-0.jpg,"5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11",SAUCO30120,2026-02-21T19:17:54.814Z
https://www.shopbop.com/play-short-scp-boots-hunter/vp/v=1/1575230809.htm,Play Short Boots,Hunter Boots,Shopbop,,Yellow 700,$125.00,,https://m.media-amazon.com/images/G/01/shopbop/prod/products/hunts/hunts2070927f9a/hunts2070927f9a_1771274892649_2-0.jpg,"5, 6, 7, 8, 9, 10, 11",HUNTS20709,2026-02-21T19:17:54.814Z
