Product page URL,Product name,Brand name,Retailer,Product description,Color,Original price,Sale price,Product image URL,Size availability
https://www.shopbop.com/kennedy-mini-calf-b-low/vp/v=1/1570314560.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2014537390&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_9,Kennedy Mini Calf Hair Belt,B-Low The Belt,Shopbop,B-Low The BeltKennedy Mini Calf Hair Belt,Camel/Gold,$135.00,$81.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/bloww/bloww4062016992/bloww4062016992_1761253066890_2-0._QL90_UX1128_.jpg,XS
https://www.shopbop.com/sculptural-tear-drop-hoop-madewell/vp/v=1/1514856406.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2008811022&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_8,Sculptural Tear Drop Hoops,Madewell,Shopbop,MadewellSculptural Tear Drop Hoops,Antique Gold,$45.00,$27.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/madew/madew4733411452/madew4733411452_1764715413228_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/pearl-letter-studs-les-mres/vp/v=1/1501903898.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2097683855&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_7,The Pearl Letter Studs,Les Mères,Shopbop,Les MèresThe Pearl Letter Studs,T,$124.00,$62.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/lesme/lesme3001226945/lesme3001226945_1754930219468_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/big-puffy-initial-necklace-roxanne/vp/v=1/1547747164.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2092284453&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_6,The Big Puffy Initial Necklace,Roxanne Assoulin,Shopbop,Roxanne AssoulinThe Big Puffy Initial Necklace,K,$120.00,$60.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/rasso/rasso3055017895/rasso3055017895_1761747346741_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/skinny-round-buckle-belt-madewell/vp/v=1/1520183132.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2009245508&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_5,Skinny Leather Belt,Madewell,Shopbop,MadewellSkinny Leather Belt,Stained Redwood,$68.00,$57.80,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/madew/madew471872673c/madew471872673c_1763745032293_2-0._QL90_UX1128_.jpg,XS
https://www.shopbop.com/mismatched-moondance-huggie-earrings-tory/vp/v=1/1546814813.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2029649500&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_4,Mismatched Moondance Huggie Earrings,Tory Burch,Shopbop,Tory BurchMismatched Moondance Huggie Earrings,Tory Gold/Pearl/Crystal,$110.00,$71.50,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/toryb/toryb5126825f9b/toryb5126825f9b_1759522170011_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/moondance-crystal-pearl-drop-earring/vp/v=1/1550861248.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2040883783&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_3,Moondance Crystal and Pearl Drop Earring,Tory Burch,Shopbop,Tory BurchMoondance Crystal and Pearl Drop Earring,Pink/Green,$220.00,$149.60,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/toryb/toryb5127725fa4/toryb5127725fa4_1761761181353_2-1._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/slim-semi-formal-french-leather/vp/v=1/1523255637.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2033438262&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_2,Slim Semi Formal French Leather Belt,Anderson's,Shopbop,Anderson'sSlim Semi Formal French Leather Belt,Black,$260.00,$182.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/ander/ander301091071b/ander301091071b_1755203128990_2-0._QL90_UX1128_.jpg,70
https://www.shopbop.com/solid-watch-link-style-bracelet/vp/v=1/1570525586.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2099649522&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_1,Solid Watch Link Style Bracelet,By Adina Eden,Shopbop,By Adina EdenSolid Watch Link Style Bracelet,Gold,$98.00,,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/adije/adije305731c8e8/adije305731c8e8_1731084573884_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/moondance-crystal-pearl-drop-earring/vp/v=1/1550861248.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2040883783&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_99,Moondance Crystal and Pearl Drop Earring,Tory Burch,Shopbop,Tory BurchMoondance Crystal and Pearl Drop Earring,Pink/Green,$220.00,$149.60,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/toryb/toryb5127725fa4/toryb5127725fa4_1761761181353_2-1._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/slim-semi-formal-french-leather/vp/v=1/1523255637.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2033438262&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_98,Slim Semi Formal French Leather Belt,Anderson's,Shopbop,Anderson'sSlim Semi Formal French Leather Belt,Black,$260.00,$182.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/ander/ander301091071b/ander301091071b_1755203128990_2-0._QL90_UX1128_.jpg,70
https://www.shopbop.com/audrey-felt-fedora-rag-bone/vp/v=1/1586231860.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2065848469&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_97,Audrey Felt Fedora,rag & bone,Shopbop,rag & boneAudrey Felt Fedora,Taupe,$198.00,$138.60,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/ragbo/ragbo4819111876/ragbo4819111876_1760623818536_2-0._QL90_UX1128_.jpg,S
https://www.shopbop.com/duke-b-low-belt/vp/v=1/1514377240.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2050766322&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_96,Duke Belt,B-Low The Belt,Shopbop,B-Low The BeltDuke Belt,Tan/Gold,$187.00,$112.20,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/bloww/bloww4059915862/bloww4059915862_1749080171469_2-0._QL90_UX1128_.jpg,L
https://www.shopbop.com/double-cobra-bracelet-roxanne-assoulin/vp/v=1/1592496151.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2044471391&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_95,The Double Cobra Bracelet,Roxanne Assoulin,Shopbop,Roxanne AssoulinThe Double Cobra Bracelet,Shiny Gold/Pale Pink Gold/Sem,$185.00,$129.50,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/rasso/rasso305382658f/rasso305382658f_1753213431866_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/dark-chocolate-aztec-culture-belt/vp/v=1/1576226977.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2057417181&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_DB_94,Dark Chocolate Aztec Culture Belt,Johanna Ortiz,Shopbop,Johanna OrtizDark Chocolate Aztec Culture Belt,Dark Chocolate,$595.00,$416.50,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/jorti/jorti3052510802/jorti3052510802_1759947539493_2-0._QL90_UX1128_.jpg,XS
https://www.shopbop.com/giltwood-drop-crystal-earrings-lele/vp/v=1/1594411386.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2018829475&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_93,Giltwood Drop Crystal Earrings,Lele Sadoughi,Shopbop,Lele SadoughiGiltwood Drop Crystal Earrings,Rose Blush,$165.00,$115.50,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/leles/leles3130223129/leles3130223129_1757086441947_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/suni-choker-cult-gaia/vp/v=1/1546752240.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2013323554&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_92,Suni Choker,Cult Gaia,Shopbop,Cult GaiaSuni Choker,Brushed Brass,$398.00,$278.60,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/cultg/cultg3151654261/cultg3151654261_1757017401527_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/deepa-gurnani-rika-bracelet/vp/v=1/1592713985.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2073634344&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_91,Deepa by Deepa Gurnani Rika Bracelet,Deepa Gurnani,Shopbop,Deepa GurnaniDeepa by Deepa Gurnani Rika Bracelet,Gold,$125.00,$87.50,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/deepa/deepa4106811739/deepa4106811739_1758069330014_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/boston-beanie-lele-sadoughi/vp/v=1/1515888343.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2036301046&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_90,Boston Beanie,Lele Sadoughi,Shopbop,Lele SadoughiBoston Beanie,Red Melange,$168.00,$117.60,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/leles/leles3128611c72/leles3128611c72_1758735106540_2-1._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/eloise-earrings-li-studio/vp/v=1/1550479739.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2069186927&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_89,The Eloise Earrings,LIÉ STUDIO,Shopbop,LIÉ STUDIOThe Eloise Earrings,Silver,$230.00,$161.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/liest/liest3004112208/liest3004112208_1758547204519_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/king-jammy-scarf-howlin/vp/v=1/1587662034.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2025295107&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_88,King Jammy Scarf,Howlin',Shopbop,Howlin'King Jammy Scarf,Forest,$125.00,$87.50,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/howli/howli3029111782/howli3029111782_1761001719601_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/marzia-earring-cult-gaia/vp/v=1/1591229137.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2088659004&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_87,Marzia Earrings,Cult Gaia,Shopbop,Cult GaiaMarzia Earrings,Brushed Brass,$248.00,$173.60,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/cultg/cultg3151454261/cultg3151454261_1757368134911_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/harriet-necklace-elizabeth-cole/vp/v=1/1569744463.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2081509284&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_86,Harriet Necklace,Elizabeth Cole,Shopbop,Elizabeth ColeHarriet Necklace,Turquoise,$288.00,$201.60,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/eliza/eliza306931272d/eliza306931272d_1749854336332_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/laurel-necklace-lele-sadoughi/vp/v=1/1599979030.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2034938128&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_85,Laurel Necklace,Lele Sadoughi,Shopbop,Lele SadoughiLaurel Necklace,Jade Multi,$350.00,$245.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/leles/leles3133125943/leles3133125943_1764622936329_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/aurelia-bobby-pins-set-jennifer/vp/v=1/1561317726.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2091297030&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_84,Aurelia Bobby Pins Set of 3,Jennifer Behr,Shopbop,Jennifer BehrAurelia Bobby Pins Set of 3,Crystal,$225.00,$157.50,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/jbehr/jbehr3087712140/jbehr3087712140_1762276110335_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/carliy-goldmine-acne-studios/vp/v=1/1535233332.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2058306481&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_DB_83,Carliy Goldmine Hat,Acne Studios,Shopbop,Acne StudiosCarliy Goldmine Hat,Mid Blue,$260.00,$182.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/acndb/acndb324411df5f/acndb324411df5f_1757528961455_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/double-zipper-pouch-stoney-clover/vp/v=1/1509616368.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2034898144&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_82,Double Zipper Pouch,Stoney Clover Lane,Shopbop,Stoney Clover LaneDouble Zipper Pouch,Sapphire,$108.00,$75.60,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/sclov/sclov3066410188/sclov3066410188_1762970473642_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/marc-suede-b-low-belt/vp/v=1/1550589671.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2087301213&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_81,Marc Suede Belt,B-Low The Belt,Shopbop,B-Low The BeltMarc Suede Belt,Dk. Moss Gold,$138.00,$96.60,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/bloww/bloww4061626c42/bloww4061626c42_1758825163657_2-0._QL90_UX1128_.jpg,XS
https://www.shopbop.com/king-jammy-scarf-howlin/vp/v=1/1598390074.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2058270110&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_80,King Jimmy Scarf,Howlin',Shopbop,Howlin'King Jimmy Scarf,Wood,$125.00,$87.50,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/howli/howli3029211084/howli3029211084_1762534974909_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/kallen-bracelet-set-baublebar/vp/v=1/1583366968.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2092757194&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_79,Kallen Bracelet Set,BaubleBar,Shopbop,BaubleBarKallen Bracelet Set,Multi,$68.00,$34.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/baubl/baubl306201c3c8/baubl306201c3c8_1742418314645_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/fleece-lined-stirrup-tights-plush/vp/v=1/1572976032.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2027455867&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_78,Fleece Lined Tights with Stirrups,Plush,Shopbop,PlushFleece Lined Tights with Stirrups,Black,$37.00,$25.90,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/plush/plush2000212867/plush2000212867_q1_2-0._QL90_UX1128_.jpg,S
https://www.shopbop.com/forget-not-pearl-necklace-tory/vp/v=1/1556344559.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2013822378&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_77,Forget Me Not Pearl Necklace,Tory Burch,Shopbop,Tory BurchForget Me Not Pearl Necklace,Tory Gold/Pearl/Crystal,$260.00,$182.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/toryb/toryb50843232a8/toryb50843232a8_1730475737365_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/asymmetrical-bracelet-cuff-shashi/vp/v=1/1578987649.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2094234389&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_76,Asymmetrical Bracelet Cuff,SHASHI,Shopbop,SHASHIAsymmetrical Bracelet Cuff,Silver,$88.00,$61.60,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/shash/shash43102235d8/shash43102235d8_1736290695480_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/halstead-gem-earring-rachel-comey/vp/v=1/1500771043.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2081217215&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_75,Halstead Gem Earrings,Rachel Comey,Shopbop,Rachel ComeyHalstead Gem Earrings,Citron,$175.00,$87.50,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/rachc/rachc2185612895/rachc2185612895_1753291103092_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/bambou-jonc-strass-ring-gas/vp/v=1/1503901313.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2083438627&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_74,Bambou Jonc Strass O Ring,GAS Bijoux,Shopbop,GAS BijouxBambou Jonc Strass O Ring,Purple,$120.00,$84.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/gasbi/gasbi3042510dad/gasbi3042510dad_1758574843278_2-1._QL90_UX1128_.jpg,6
https://www.shopbop.com/copper-pearl-nugget-gold-pierced/vp/v=1/1503781105.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2048911793&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_73,Copper Pearl Nugget Gold Pierced Earrings,Kenneth Jay Lane,Shopbop,Kenneth Jay LaneCopper Pearl Nugget Gold Pierced Earrings,Copper Pearl,$40.00,$28.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/kjlan/kjlan415172755a/kjlan415172755a_1759872452798_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/faux-suede-bow-earrings-lele/vp/v=1/1582631563.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2039824275&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_72,Faux Suede Bow Earrings,Lele Sadoughi,Shopbop,Lele SadoughiFaux Suede Bow Earrings,Caramel,$85.00,$59.50,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/leles/leles313081a529/leles313081a529_1756917189076_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/akiko-earring-shashi/vp/v=1/1566388953.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2085412663&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_71,Akiko Earrings,SHASHI,Shopbop,SHASHIAkiko Earrings,Gold,$62.00,$43.40,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/shash/shash4137411739/shash4137411739_q1_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/tan-pearl-slide-shashi/vp/v=1/1545266762.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2023002721&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_70,Pearl Slide Bracelet,SHASHI,Shopbop,SHASHIPearl Slide Bracelet,Tan,$90.00,$63.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/shash/shash4337711841/shash4337711841_1758576577349_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/venus-1996-new-rws-acne/vp/v=1/1526290573.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2035982763&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_DB_69,Venus 1996 New Scarf,Acne Studios,Shopbop,Acne StudiosVenus 1996 New Scarf,Camel/Ecru,$320.00,$224.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/acndb/acndb324631ca3f/acndb324631ca3f_1755790143540_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/jumbo-charlie-necklace-eliou/vp/v=1/1586003503.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2085430886&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_EP_68,Jumbo Charlie Necklace,éliou,Shopbop,éliouJumbo Charlie Necklace,Gold Plated,$320.00,$224.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/eliou/eliou3026416ddb/eliou3026416ddb_1760138756802_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/these-boots-were-made-walking/vp/v=1/1591962402.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2052173354&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_67,These Boots Were Made for Walking Earrings,Elizabeth Cole,Shopbop,Elizabeth ColeThese Boots Were Made for Walking Earrings,Crystal,$168.00,$117.60,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/eliza/eliza3069412140/eliza3069412140_1749220848466_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/heart-earcuff-annika-inez/vp/v=1/1511485766.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2006411075&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_EP_66,Heart Earcuff,Annika Inez,Shopbop,Annika InezHeart Earcuff,Gold,$120.00,$84.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/annik/annik3003711739/annik3003711739_1760459841641_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/odessa-b-low-belt/vp/v=1/1506813354.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2086877666&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_65,Odessa Belt,B-Low The Belt,Shopbop,B-Low The BeltOdessa Belt,Black/Gold,$180.00,$126.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/bloww/bloww406141221a/bloww406141221a_1758763847822_2-0._QL90_UX1128_.jpg,XS
https://www.shopbop.com/linnea-gemstone-earring-shashi/vp/v=1/1590765490.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2018446433&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_64,Linnea Gemstone Earrings,SHASHI,Shopbop,SHASHILinnea Gemstone Earrings,Pearl,$96.00,$67.20,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/shash/shash4304811338/shash4304811338_1727378586419_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/september-necklace-brinker-eliza/vp/v=1/1525602090.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2007103361&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_63,September Necklace,Brinker + Eliza,Shopbop,Brinker + ElizaSeptember Necklace,Apatite Multi,$228.00,$159.60,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/beliz/beliz3045827c43/beliz3045827c43_1763135865134_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/icon-pav-chain-necklace-tory/vp/v=1/1516642256.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2095038284&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_62,Icon Pavé Chain Necklace,Tory Burch,Shopbop,Tory BurchIcon Pavé Chain Necklace,Tory Gold/Crystal,$310.00,$217.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/toryb/toryb50845232a9/toryb50845232a9_1730736026170_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/wool-baseball-hat-clare-v/vp/v=1/1551165459.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2021604997&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_61,Wool Baseball Hat,Clare V.,Shopbop,Clare V.Wool Baseball Hat,Taupe With Red,$70.00,$49.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/clare/clare21398261b9/clare21398261b9_1760646574171_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/deepa-gurnani-sahana-earrings/vp/v=1/1526356553.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2062610565&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_60,Deepa by Deepa Gurnani Sahana Earrings,Deepa Gurnani,Shopbop,Deepa GurnaniDeepa by Deepa Gurnani Sahana Earrings,Gunmetal,$60.00,$42.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/deepa/deepa4106512345/deepa4106512345_1758061977387_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/metal-moderna-necklace-ettika/vp/v=1/1586404411.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2093576880&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_59,Metal Moderna Necklace,Ettika,Shopbop,EttikaMetal Moderna Necklace,Gold,$125.00,$87.50,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/ettik/ettik3006811739/ettik3006811739_1762905718482_2-0._QL90_UX1128_.jpg,One Size
