web_scraper_order,web_scraper_start_url,pagination,price,data,data2,title,image,image2,image3,image4,item_page_title,item_page_link,data_1,data_2,Product_Name,image_1
"1771964718-157","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900","Previous Price €262.87","RE/DONE","The Surf Pants","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/redon/redon3108110461/redon3108110461_1751055652110_2-0._QL90_UX1128_.jpg","","","","RE/DONEThe Surf PantsPrevious Price €262.87Sale Price €52.57","https://www.shopbop.com/surf-pant-re-done/vp/v=1/1552347183.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2057621117&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_44","RE/DONE","The Surf Pants","RE/DONEThe Surf Pants","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/redon/redon3108110461/redon3108110461_1751055652110_2-0._QL90_UX1128_.jpg"
"1771964721-158","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900","Previous Price €109.39","Z Supply","Soria Crochet Skirt","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/zsupp/zsupp3142629687/zsupp3142629687_1742246594051_2-0._QL90_UX1128_.jpg","","","","Z SupplySoria Crochet SkirtPrevious Price €109.39Sale Price €21.88","https://www.shopbop.com/soria-crochet-skirt-z-supply/vp/v=1/1597036204.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2005919152&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_43","Z Supply","Soria Crochet Skirt","Z SupplySoria Crochet Skirt","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/zsupp/zsupp3142629687/zsupp3142629687_1742246594051_2-0._QL90_UX1128_.jpg"
"1771964724-159","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900","Previous Price €754.68","Rosetta Getty","Pull On Cropped Flare Pants","Designer Boutique","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/rgett/rgett3024938212/rgett3024938212_1750957104017_2-1._QL90_UX1128_.jpg","","","","Designer BoutiqueRosetta GettyPull On Cropped Flare PantsPrevious Price €754.68Sale Price €150.94","https://www.shopbop.com/pull-cropped-flare-rosetta-getty/vp/v=1/1504892329.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2051619387&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_DB_42","Rosetta Getty","Pull On Cropped Flare Pants","Rosetta GettyPull On Cropped Flare Pants","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/rgett/rgett3024938212/rgett3024938212_1750957104017_2-1._QL90_UX1128_.jpg"
"1771964726-160","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900","Previous Price €496.06","Rosetta Getty","Strapless Bandeau","Designer Boutique","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/rgett/rgett3024838212/rgett3024838212_1750957065496_2-0._QL90_UX1128_.jpg","","","","Designer BoutiqueRosetta GettyStrapless BandeauPrevious Price €496.06Sale Price €99.21","https://www.shopbop.com/strapless-bandeau-rosetta-getty/vp/v=1/1585603897.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2091231928&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_DB_41","Rosetta Getty","Strapless Bandeau","Rosetta GettyStrapless Bandeau","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/rgett/rgett3024838212/rgett3024838212_1750957065496_2-0._QL90_UX1128_.jpg"
"1771964729-161","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900","Previous Price €312.05","rag & bone","Logan Faux Leather Wide Leg Pants","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/ragbo/ragbo47886235d8/ragbo47886235d8_1759158637384_2-0._QL90_UX1128_.jpg","","","","rag & boneLogan Faux Leather Wide Leg PantsPrevious Price €312.05Sale Price €62.41","https://www.shopbop.com/logan-faux-leather-wide-leg/vp/v=1/1530270208.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2061051284&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_40","rag & bone","Logan Faux Leather Wide Leg Pants","rag & boneLogan Faux Leather Wide Leg Pants","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/ragbo/ragbo47886235d8/ragbo47886235d8_1759158637384_2-0._QL90_UX1128_.jpg"
"1771964731-162","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900","Previous Price €108.54","NIA","Cabaello Dress","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/niaaa/niaaa300551c925/niaaa300551c925_1749757889224_2-0._QL90_UX1128_.jpg","","","","NIACabaello DressPrevious Price €108.54Sale Price €21.71","https://www.shopbop.com/cabaello-dress-nia/vp/v=1/1561234030.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2077510339&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_39","NIA","Cabaello Dress","NIACabaello Dress","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/niaaa/niaaa300551c925/niaaa300551c925_1749757889224_2-0._QL90_UX1128_.jpg"
"1771964734-163","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900","Previous Price €169.59","Palmacea","Federica Nilo Pants","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/palma/palma3019313149/palma3019313149_1750878758693_2-0._QL90_UX1128_.jpg","","","","PalmaceaFederica Nilo PantsPrevious Price €169.59Sale Price €101.76","https://www.shopbop.com/federica-pants-nilo-palmacea/vp/v=1/1544959270.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2097363739&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_38","Palmacea","Federica Nilo Pants","PalmaceaFederica Nilo Pants","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/palma/palma3019313149/palma3019313149_1750878758693_2-0._QL90_UX1128_.jpg"
"1771964737-164","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900","Previous Price €97.52","Palmacea","Adara Nilo Shirt","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/palma/palma3018813149/palma3018813149_1750885716627_2-0._QL90_UX1128_.jpg","","","","PalmaceaAdara Nilo ShirtPrevious Price €97.52Sale Price €19.50","https://www.shopbop.com/adara-shirt-nilo-palmacea/vp/v=1/1570501002.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2083023705&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_37","Palmacea","Adara Nilo Shirt","PalmaceaAdara Nilo Shirt","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/palma/palma3018813149/palma3018813149_1750885716627_2-0._QL90_UX1128_.jpg"
"1771964739-165","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900","Previous Price €1,437.29","Altuzarra","Josie Dress","Designer Boutique","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/altuz/altuz30256254f0/altuz30256254f0_1749600943970_2-0._QL90_UX1128_.jpg","","","","Designer BoutiqueAltuzarraJosie DressPrevious Price €1,437.29Sale Price €287.46","https://www.shopbop.com/josie-dress-altuzarra/vp/v=1/1525568943.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2050947046&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_DB_36","Altuzarra","Josie Dress","AltuzarraJosie Dress","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/altuz/altuz30256254f0/altuz30256254f0_1749600943970_2-0._QL90_UX1128_.jpg"
"1771964742-166","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900","Previous Price €167.90","Splendid","Indigo Stripe Jumpsuit","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/splen/splen441562419a/splen441562419a_1743011588954_2-0._QL90_UX1128_.jpg","","","","SplendidIndigo Stripe JumpsuitPrevious Price €167.90Sale Price €33.58","https://www.shopbop.com/indigo-stripe-jumpsuit-splendid/vp/v=1/1575042142.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2025114354&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_35","Splendid","Indigo Stripe Jumpsuit","SplendidIndigo Stripe Jumpsuit","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/splen/splen441562419a/splen441562419a_1743011588954_2-0._QL90_UX1128_.jpg"
"1771964744-167","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900","Previous Price €334.94","HEVRON","Chrissa Dress","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/hevrn/hevrn30068204a6/hevrn30068204a6_1744398733626_2-0._QL90_UX1128_.jpg","","","","HEVRONChrissa DressPrevious Price €334.94Sale Price €66.99","https://www.shopbop.com/chrissa-dress-hevron/vp/v=1/1524000153.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2064981727&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_34","HEVRON","Chrissa Dress","HEVRONChrissa Dress","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/hevrn/hevrn30068204a6/hevrn30068204a6_1744398733626_2-0._QL90_UX1128_.jpg"
"1771964747-168","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900","Previous Price €292.55","Onia","Crochet Knit Poplin Maxi Dress","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/oniaa/oniaa308001b419/oniaa308001b419_1750953063523_2-0._QL90_UX1128_.jpg","","","","OniaCrochet Knit Poplin Maxi DressPrevious Price €292.55Sale Price €58.51","https://www.shopbop.com/crochet-knit-poplin-maxi-dress/vp/v=1/1508494373.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2075990301&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_33","Onia","Crochet Knit Poplin Maxi Dress","OniaCrochet Knit Poplin Maxi Dress","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/oniaa/oniaa308001b419/oniaa308001b419_1750953063523_2-0._QL90_UX1128_.jpg"
"1771964750-169","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900","Previous Price €75.47","Lioness","Flourish Pants","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/lione/lione30674266e5/lione30674266e5_1749142502828_2-0._QL90_UX1128_.jpg","","","","LionessFlourish PantsPrevious Price €75.47Sale Price €37.73","https://www.shopbop.com/flourish-pant-lioness/vp/v=1/1565944902.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2053671954&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_32","Lioness","Flourish Pants","LionessFlourish Pants","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/lione/lione30674266e5/lione30674266e5_1749142502828_2-0._QL90_UX1128_.jpg"
"1771964752-170","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900","Previous Price €50.03","Lioness","Daydream Halter Top","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/lione/lione30664266e5/lione30664266e5_1749150491004_2-0._QL90_UX1128_.jpg","","","","LionessDaydream Halter TopPrevious Price €50.03Sale Price €10.01","https://www.shopbop.com/daydream-halter-top-lioness/vp/v=1/1598220177.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2022962537&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_31","Lioness","Daydream Halter Top","LionessDaydream Halter Top","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/lione/lione30664266e5/lione30664266e5_1749150491004_2-0._QL90_UX1128_.jpg"
"1771964755-171","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900","Previous Price €593.57","WARDROBE.NYC","Waistcoat","Designer Boutique","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/wardr/wardr300571a924/wardr300571a924_1685553588663_2-0._QL90_UX1128_.jpg","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/wardr/wardr300571a924/wardr300571a924_1685553587065_2-0._UR90,86_CR7,5,76,76_QL90_UX76_.jpg","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/wardr/wardr300571cd2d/wardr300571cd2d_1681400682422_2-0._UR90,86_CR7,5,76,76_QL90_UX76_.jpg","","Designer BoutiqueWARDROBE.NYCWaistcoatPrevious Price €593.57Sale Price €148.39","https://www.shopbop.com/waistcoat-wardrobenyc/vp/v=1/1525756715.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2096088814&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_DB_30","WARDROBE.NYC","Waistcoat","WARDROBE.NYCWaistcoat","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/wardr/wardr300571a924/wardr300571a924_1685553588663_2-0._QL90_UX1128_.jpg"
"1771964757-172","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900","Previous Price €334.94","The Lulo Project","New Bahia Dress","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/lulop/lulop3008725fd3/lulop3008725fd3_1754931095583_2-0._QL90_UX1128_.jpg","","","","The Lulo ProjectNew Bahia DressPrevious Price €334.94Sale Price €66.99","https://www.shopbop.com/new-bahia-dress-lulo-project/vp/v=1/1522592606.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2024401870&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_29","The Lulo Project","New Bahia Dress","The Lulo ProjectNew Bahia Dress","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/lulop/lulop3008725fd3/lulop3008725fd3_1754931095583_2-0._QL90_UX1128_.jpg"
"1771964760-173","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900","Previous Price €120.41","Stateside","Column Stripe Poplin Swing Top","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/sside/sside3064061298/sside3064061298_1743694407031_2-0._QL90_UX1128_.jpg","","","","StatesideColumn Stripe Poplin Swing TopPrevious Price €120.41Sale Price €24.08","https://www.shopbop.com/column-stripe-poplin-swing-top/vp/v=1/1517465931.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2064499788&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_28","Stateside","Column Stripe Poplin Swing Top","StatesideColumn Stripe Poplin Swing Top","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/sside/sside3064061298/sside3064061298_1743694407031_2-0._QL90_UX1128_.jpg"
"1771964763-174","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900","Previous Price €674.13","Rosie Assoulin","The Undress Dress","Designer Boutique","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/rosdb/rosdb30238102d3/rosdb30238102d3_1747687210931_2-0._QL90_UX1128_.jpg","","","","Designer BoutiqueRosie AssoulinThe Undress DressPrevious Price €674.13Sale Price €134.83","https://www.shopbop.com/undress-rosie-assoulin/vp/v=1/1531239951.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2012170019&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_DB_27","Rosie Assoulin","The Undress Dress","Rosie AssoulinThe Undress Dress","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/rosdb/rosdb30238102d3/rosdb30238102d3_1747687210931_2-0._QL90_UX1128_.jpg"
"1771964765-175","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900","Previous Price €58.51","Good American","Always Fits Classic Bikini Bottoms","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/gamer/gamer312581001f/gamer312581001f_1745873039443_2-0._QL90_UX1128_.jpg","","","","Good AmericanAlways Fits Classic Bikini BottomsPrevious Price €58.51Sale Price €11.70","https://www.shopbop.com/always-fits-classic-bikini-bottom/vp/v=1/1599214206.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2096273226&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_26","Good American","Always Fits Classic Bikini Bottoms","Good AmericanAlways Fits Classic Bikini Bottoms","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/gamer/gamer312581001f/gamer312581001f_1745873039443_2-0._QL90_UX1128_.jpg"
"1771964768-176","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900","Previous Price €66.99","Good American","Always Fit Demi Bikini Top","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/gamer/gamer312541001f/gamer312541001f_1745873034178_2-0._QL90_UX1128_.jpg","","","","Good AmericanAlways Fit Demi Bikini TopPrevious Price €66.99Sale Price €13.40","https://www.shopbop.com/always-fit-demi-bikini-top/vp/v=1/1511260247.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2023798749&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_25","Good American","Always Fit Demi Bikini Top","Good AmericanAlways Fit Demi Bikini Top","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/gamer/gamer312541001f/gamer312541001f_1745873034178_2-0._QL90_UX1128_.jpg"
"1771964770-177","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900","Previous Price €244.21","De Loreta","Gabriela Top","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/delor/delor3010924a83/delor3010924a83_1744294729655_2-0._QL90_UX1128_.jpg","","","","De LoretaGabriela TopPrevious Price €244.21Sale Price €48.84","https://www.shopbop.com/gabriela-top-loreta/vp/v=1/1583048524.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2024215238&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_24","De Loreta","Gabriela Top","De LoretaGabriela Top","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/delor/delor3010924a83/delor3010924a83_1744294729655_2-0._QL90_UX1128_.jpg"
"1771964773-178","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900","Previous Price €93.28","RESA","Chase Pants","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/resaa/resaa3008649859/resaa3008649859_1753458322778_2-0._QL90_UX1128_.jpg","","","","RESAChase PantsPrevious Price €93.28Sale Price €18.66","https://www.shopbop.com/chase-pants-resa/vp/v=1/1509660229.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2081502425&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_23","RESA","Chase Pants","RESAChase Pants","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/resaa/resaa3008649859/resaa3008649859_1753458322778_2-0._QL90_UX1128_.jpg"
"1771964776-179","https://www.shopbop.com/clothing/br/v=1/13266.htm","https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900","Previous Price €309.51","Sea","Neci Gingham Tank Dress","","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/seaaa/seaaa224061d6a1/seaaa224061d6a1_1750277319992_2-0._QL90_UX1128_.jpg","","","","SeaNeci Gingham Tank DressPrevious Price €309.51Sale Price €61.90","https://www.shopbop.com/neci-gingham-tank-dress-sea/vp/v=1/1584908515.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2018191181&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_22","Sea","Neci Gingham Tank Dress","SeaNeci Gingham Tank Dress","https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/seaaa/seaaa224061d6a1/seaaa224061d6a1_1750277319992_2-0._QL90_UX1128_.jpg"
